gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4325161,306.3037283229114,1.5935167349154715,0.43508170675617674,3.662568915609433,2.4969854640114375e-4,0.010424044747657712
112938696,83.77428759340927,1.9417959234053188,0.4313139665574928,4.5020474038984855,6.730196530748494e-6,5.304951510325361e-4
4326716,1474.6789905800722,-0.962116833,0.27404481112544854,-3.510801132,4.467584830791272e-4,0.016151608559868476
4326721,208.36021956502515,2.5145732660737252,0.4578838650464334,5.491727178066704,3.980219123638976e-8,6.935157742196213e-6
4326724,583.0402207775368,2.382537875011783,0.7590939320576447,3.138660150468514,0.001697222,0.041576548
4326726,216.75896599234656,-4.136750386,0.6156491096258765,-6.719331388,1.8256029564036374e-11,7.692095074854162e-9
4323903,152.67765574558058,1.337856782138128,0.32269436,4.145894525378392,3.384896259724838e-5,0.002080679
107278642,54.403194445618475,1.7633366526095944,0.5317699329987838,3.3159765966189503,9.132347624510959e-4,0.027237197406746072
4327287,88.57050074091768,-1.561130485,0.40701632138371646,-3.835547625,1.2528482509326447e-4,0.006099476
4327292,3326.7078130959567,2.927848113616066,0.5999502606812138,4.880151415038372,1.0600442316782545e-6,1.1479189263977509e-4
4327296,37.480884621064575,2.942014705659666,0.8245305999073461,3.5681085771592533,3.595675084315543e-4,0.013841557209954884
4327270,135.59754932564152,2.343725166555287,0.5689871391812413,4.119117999622716,3.803253600431921e-5,0.002283332
4326014,3119.676195910425,4.091315233304869,0.5545443567215792,7.377796173947904,1.609310855893453e-13,1.0079505344452672e-10
4324540,53.30187494780685,-3.27506557,0.614169732,-5.332508909,9.686501536868999e-8,1.5065435343315583e-5
4324024,96.44077705248428,2.529514322940131,0.6951635489011438,3.638732679437198,2.739830165931111e-4,0.011158668587924003
4324028,233.4980840616722,1.822928363524053,0.5235674957390747,3.4817447193714415,4.98158357454769e-4,0.017571266
112939278,175.97560482983465,1.2264467206384955,0.3326644456431539,3.686738203318829,2.2714682153319427e-4,0.009694108
4327803,121.49755177464458,2.035191165124396,0.5577097027479526,3.6491944735703585,2.6306390497206507e-4,0.010789810502340947
107276777,32.61068543410868,-2.056957035,0.603788213,-3.406752553,6.57406983209348e-4,0.021159374
4324568,9.115713433386208,4.702600947001092,1.488420371246423,3.1594575281599186,0.001580631,0.039771499768262886
4326315,560.3572477,-1.285548722,0.40125095223866736,-3.203852139,0.001356021,0.036038948019561416
4326385,132.67759597014322,-1.504004223,0.3883741101977202,-3.872565611,1.0769567130841542e-4,0.005377338
4325949,61.536571312977735,3.287069222879909,0.8632154349006599,3.8079361072339837,1.401314659686768e-4,0.006668186
4324215,149.2443704633333,1.349988858582024,0.4241735675725957,3.1826331525265976,0.001459424,0.037788480871024724
4326632,720.5242822585471,2.2778418120974173,0.26047395947455004,8.744988622634184,2.2303811933433095e-18,3.445790251635857e-15
4326683,285.11850718458095,4.044215367269551,0.8565176146159444,4.721695500778399,2.3388666382613186e-6,2.2869576149817634e-4
4326685,46.83569502285991,2.342505978340078,0.5932231865539723,3.948776837176025,7.855153778812329e-5,0.004090682
4326667,40.25441351001524,4.060193558224625,1.0921285015733158,3.7176884884658965,2.010539700609145e-4,0.00881116
4326671,554.942658,5.177150022,0.5050983136635697,10.24978678830086,1.1860487083272778e-24,3.926498966682333e-21
4326578,97.14406420710233,5.544949972531581,0.7149557760039448,7.755654487503556,8.788901283809843e-15,7.274071369678904e-12
4325919,238.48922709949454,2.8263656979963954,0.7610187777715814,3.7139237303349755,2.0407032034739598e-4,0.008872656
112939891,8.133273436,3.7400310712033944,1.0436595527010837,3.583573840266073,3.3892489345647286e-4,0.013178264229799164
4324183,68.10554095671677,-2.018170897,0.6338001455989704,-3.184238614,0.001451353,0.037743177
4326324,2400.183385904997,2.5362908774040522,0.5131709018652632,4.942390280090304,7.71705368038759e-7,8.766421666142255e-5
4324396,341.5566310774389,2.7017489834612403,0.6990329007053794,3.864981148576787,1.1109777999714169e-4,0.005513019
4324397,28.22060455,2.7081742519225807,0.5322933761129902,5.087747421729545,3.623414995006847e-7,4.7440123782083995e-5
4324107,38.99416286549611,-1.788699455,0.43026091393003235,-4.157243657,3.221103902227077e-5,0.001990556
4324110,70.57448145007606,3.073745168739494,0.9012705171759647,3.410457915,6.48538921748942e-4,0.020990560017611706
107278247,40.609247872479614,2.8160009558959764,0.8119042895096931,3.4683902921569145,5.235862601090449e-4,0.018164054
4325650,1429.653143518117,2.6874205118813674,0.769436652,3.4927118475924015,4.7814216110983053e-4,0.017043387
4325301,728.4928589807687,5.412178517274493,0.5839270755720173,9.268586342,1.886292911151495e-20,3.9739047202749765e-17
4326918,398.2142967709474,5.691863030668379,0.874956151,6.505312323,7.753212532696918e-11,2.851951543376482e-8
4326932,98.15707353110041,-1.972648098,0.5839157542773792,-3.378309428,7.2932964060268e-4,0.022995218
4324249,534.8516045564746,3.4082774889807372,1.0084767583843823,3.3796291889174777,7.258368592968037e-4,0.022989229
107281401,122.6071878569941,2.3085066000907113,0.7118764783411454,3.2428471375681958,0.001183417,0.032883096253740106
4324254,115.44079483503336,2.118673723977154,0.39612734063350563,5.348466280032251,8.870269784643268e-8,1.3889164323602912e-5
4325944,411.36024595970866,-2.204504629,0.5280250967352137,-4.174999716,2.9798642583232486e-5,0.0018683
4325945,25.46760635961401,-2.852278385,0.6625565801304023,-4.304958203,1.67017265774411e-5,0.00113837
4325584,171.56236364625977,3.173455383041726,0.6231635403100891,5.092492063098877,3.533875123737557e-7,4.653069438493985e-5
4324655,328.61329954827573,3.3549404945757746,0.49708750002475593,6.749195049983538,1.4866762192658945e-11,6.3800434639384885e-9
4324664,57.63152535087464,1.9398837066750385,0.6015552524824317,3.2247805977418382,0.001260692,0.034330537
4327871,48.36165855,3.3357904449918645,1.0436019187192225,3.196420383248977,0.001391442,0.036642365757079534
4325540,1716.9986710740704,2.460542700596114,0.4777869750624727,5.1498739585238535,2.606615673954581e-7,3.6171084807319434e-5
4324627,746.6001186695697,1.1989859096035729,0.27453702128954155,4.367301371493565,1.2579110380255674e-5,9.081255574830061e-4
4327007,1253.1808307728706,4.896922144772519,0.7783654756534153,6.291288986914142,3.148405806325877e-10,9.99467892545149e-8
4325135,571.0573256903698,4.057513927183095,0.34376523005420817,11.803153933116702,3.759514857548153e-32,4.356149865441045e-28
4325138,3168.1571121638162,2.3016301947986446,0.6306624222265775,3.649543898101067,2.627063447271898e-4,0.010789810502340947
4325617,1076.7818089687783,2.2671806927291738,0.47439510580585703,4.779097981792844,1.7608337363190088e-6,1.8055557967016242e-4
4325493,169.98220397601108,3.482857348693554,0.7380286881878005,4.719135454267461,2.368490770380095e-6,2.3061934921339631e-4
9270515,11.099580974883592,4.146067175312597,1.2327166600139656,3.363357785126085,7.700049817944372e-4,0.023855743
4327049,107.880593,4.487940012352126,0.4549767172867699,9.864109177093113,5.956077788903248e-23,1.7253268335005483e-19
4324132,186.67725044398443,2.9498576208098113,0.5123128322616081,5.757922572010635,8.515539561726762e-9,1.844290783209869e-6
4324134,242.97001213830825,2.4633400877447538,0.5639087659845611,4.368330900910656,1.2519970060267394e-5,9.070791832691684e-4
4327969,67.39343338661207,2.808385753412743,0.9028972128205048,3.110415796544327,0.001868242,0.044541799684229715
4327533,57.29699015559217,-2.758719017,0.7605128674026211,-3.62744555,2.862391130638369e-4,0.011576448876337447
4327536,4215.799563263055,2.0079572419361265,0.5353977256410174,3.750403010270641,1.7655058569200895e-4,0.007913701
4327537,26.81010399366624,4.388901971,1.3899922653655914,3.157501002522575,0.001591277,0.039866217
4327545,62.21066077628508,2.995686326004617,0.9259847093367924,3.2351358459797717,0.001215849,0.033542949
4327481,604.1334778077764,2.2299668303990114,0.39506548898268673,5.644549809048841,1.6561403104680313e-8,3.2251592903181646e-6
